Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-08 09:30:00,89.69000244140625,90.54000091552734,89.48999786376953,90.33999633789062,90.33999633789062,35024
2024-04-08 09:45:00,90.33999633789062,90.37000274658203,90.0,90.04000091552734,90.04000091552734,35525
2024-04-08 10:00:00,90.04000091552734,90.0999984741211,89.91000366210938,89.98999786376953,89.98999786376953,37360
2024-04-08 10:15:00,90.0,90.25,89.98999786376953,90.18000030517578,90.18000030517578,28073
2024-04-08 10:30:00,90.19000244140625,90.52999877929688,90.1500015258789,90.47000122070312,90.47000122070312,37931
2024-04-08 10:45:00,90.5199966430664,90.5199966430664,90.31999969482422,90.33000183105469,90.33000183105469,40040
2024-04-08 11:00:00,90.33999633789062,90.5,90.33999633789062,90.37999725341797,90.37999725341797,29251
2024-04-08 11:15:00,90.4000015258789,90.45999908447266,90.31999969482422,90.4000015258789,90.4000015258789,36770
2024-04-08 11:30:00,90.41000366210938,90.41999816894531,90.2771987915039,90.33000183105469,90.33000183105469,29095
2024-04-08 11:45:00,90.31999969482422,90.41000366210938,90.26000213623047,90.3499984741211,90.3499984741211,29579
2024-04-08 12:00:00,90.3499984741211,90.41000366210938,90.30999755859375,90.36090087890625,90.36090087890625,23132
2024-04-08 12:15:00,90.37000274658203,90.54000091552734,90.37000274658203,90.5199966430664,90.5199966430664,24748
2024-04-08 12:30:00,90.51499938964844,90.61000061035156,90.51000213623047,90.58000183105469,90.58000183105469,25807
2024-04-08 12:45:00,90.5999984741211,90.63500213623047,90.45999908447266,90.62999725341797,90.62999725341797,31358
2024-04-08 13:00:00,90.63999938964844,90.68499755859375,90.58999633789062,90.68000030517578,90.68000030517578,24390
2024-04-08 13:15:00,90.66999816894531,90.69999694824219,90.61000061035156,90.62999725341797,90.62999725341797,22001
2024-04-08 13:30:00,90.62999725341797,90.62999725341797,90.5199966430664,90.58499908447266,90.58499908447266,32106
2024-04-08 13:45:00,90.58000183105469,90.77010345458984,90.55999755859375,90.72000122070312,90.72000122070312,30887
2024-04-08 14:00:00,90.69999694824219,90.69999694824219,90.48999786376953,90.54000091552734,90.54000091552734,21670
2024-04-08 14:15:00,90.52999877929688,90.62000274658203,90.47000122070312,90.51000213623047,90.51000213623047,20245
2024-04-08 14:30:00,90.51000213623047,90.55000305175781,90.47509765625,90.4800033569336,90.4800033569336,20229
2024-04-08 14:45:00,90.5,90.51000213623047,90.41999816894531,90.45999908447266,90.45999908447266,28640
2024-04-08 15:00:00,90.45999908447266,90.55000305175781,90.43000030517578,90.54000091552734,90.54000091552734,29717
2024-04-08 15:15:00,90.52999877929688,90.5999984741211,90.3499984741211,90.37999725341797,90.37999725341797,39984
2024-04-08 15:30:00,90.37999725341797,90.48999786376953,90.27999877929688,90.4000015258789,90.4000015258789,55936
2024-04-08 15:45:00,90.41500091552734,90.66000366210938,90.4000015258789,90.6500015258789,90.6500015258789,180755
2024-04-09 09:30:00,90.77999877929688,91.16000366210938,90.5999984741211,90.66999816894531,90.66999816894531,37468
2024-04-09 09:45:00,90.58000183105469,90.68000030517578,90.3499984741211,90.4800033569336,90.4800033569336,13650
2024-04-09 10:00:00,90.43000030517578,90.55999755859375,90.41000366210938,90.52999877929688,90.52999877929688,16989
2024-04-09 10:15:00,90.54000091552734,90.72000122070312,90.49109649658203,90.67310333251953,90.67310333251953,19994
2024-04-09 10:30:00,90.6500015258789,90.68990325927734,90.44999694824219,90.4800033569336,90.4800033569336,28133
2024-04-09 10:45:00,90.51499938964844,90.66000366210938,90.41999816894531,90.5199966430664,90.5199966430664,28188
2024-04-09 11:00:00,90.54000091552734,90.62139892578125,90.48999786376953,90.59500122070312,90.59500122070312,28676
