Date,Open,High,Low,Close,Adj Close,Volume
2024-03-11,30.610000610351562,30.93000030517578,30.389999389648438,30.860000610351562,30.583999633789062,7029000
2024-03-12,30.610000610351562,30.790000915527344,30.190000534057617,30.5,30.5,13376800
2024-03-13,30.5,30.950000762939453,30.299999237060547,30.75,30.75,8006400
2024-03-14,30.799999237060547,30.920000076293945,30.360000610351562,30.610000610351562,30.610000610351562,9767200
2024-03-15,30.450000762939453,30.959999084472656,30.399999618530273,30.420000076293945,30.420000076293945,15269700
