Date,Open,High,Low,Close,Adj Close,Volume
2024-03-11,61.59000015258789,61.7599983215332,60.77000045776367,61.209999084472656,61.209999084472656,4254100
2024-03-12,61.38999938964844,62.09000015258789,61.02000045776367,61.9900016784668,61.9900016784668,4085400
2024-03-13,61.93000030517578,62.34000015258789,61.849998474121094,62.29999923706055,62.29999923706055,4437500
2024-03-14,62.45000076293945,63.220001220703125,62.310001373291016,63.09000015258789,63.09000015258789,9737600
2024-03-15,62.95000076293945,63.54999923706055,62.81999969482422,63.189998626708984,63.189998626708984,10462600
