Date,Open,High,Low,Close,Adj Close,Volume
2024-03-11,101.51000213623047,102.70999908447266,100.77999877929688,101.44000244140625,101.44000244140625,952900
2024-03-12,101.05999755859375,102.0999984741211,100.93000030517578,101.54000091552734,101.54000091552734,751300
2024-03-13,103.5,103.91000366210938,101.88999938964844,102.36000061035156,102.36000061035156,1000600
2024-03-14,101.70999908447266,101.94000244140625,100.81999969482422,101.5,101.5,1224100
2024-03-15,99.94000244140625,101.23999786376953,99.9000015258789,100.70999908447266,100.70999908447266,1283300
