Datetime,Open,High,Low,Close,Adj Close,Volume
2024-03-18 09:30:00,97.55000305175781,97.55000305175781,96.7699966430664,97.18000030517578,97.18000030517578,313360
2024-03-18 10:00:00,97.16500091552734,97.26000213623047,96.9800033569336,96.98999786376953,96.98999786376953,200538
2024-03-18 10:30:00,96.98999786376953,97.08999633789062,96.94999694824219,97.06199645996094,97.06199645996094,163776
2024-03-18 11:00:00,97.06999969482422,97.0999984741211,96.91999816894531,96.95999908447266,96.95999908447266,219049
2024-03-18 11:30:00,96.97000122070312,97.05999755859375,96.87999725341797,96.93000030517578,96.93000030517578,169348
2024-03-18 12:00:00,96.93000030517578,97.0999984741211,96.91999816894531,97.04039764404297,97.04039764404297,177447
2024-03-18 12:30:00,97.04000091552734,97.08000183105469,97.01499938964844,97.04000091552734,97.04000091552734,176391
2024-03-18 13:00:00,97.04000091552734,97.32610321044922,97.04000091552734,97.0999984741211,97.0999984741211,314429
2024-03-18 13:30:00,97.12000274658203,97.12000274658203,96.81500244140625,96.88999938964844,96.88999938964844,174766
2024-03-18 14:00:00,96.8949966430664,96.94000244140625,96.76000213623047,96.83000183105469,96.83000183105469,181646
2024-03-18 14:30:00,96.83999633789062,96.88999938964844,96.72000122070312,96.81999969482422,96.81999969482422,206992
2024-03-18 15:00:00,96.82890319824219,96.91000366210938,96.69999694824219,96.76000213623047,96.76000213623047,266290
2024-03-18 15:30:00,96.75499725341797,96.79000091552734,96.16000366210938,96.22000122070312,96.22000122070312,917178
2024-03-19 09:30:00,96.44999694824219,97.05000305175781,96.2750015258789,96.94999694824219,96.94999694824219,318897
2024-03-19 10:00:00,96.94499969482422,97.30999755859375,96.94499969482422,97.29000091552734,97.29000091552734,275118
2024-03-19 10:30:00,97.27999877929688,97.52999877929688,97.19999694824219,97.45999908447266,97.45999908447266,276083
2024-03-19 11:00:00,97.45999908447266,97.58000183105469,97.27999877929688,97.38500213623047,97.38500213623047,270288
2024-03-19 11:30:00,97.38500213623047,97.62000274658203,97.30000305175781,97.5999984741211,97.5999984741211,208588
2024-03-19 12:00:00,97.60469818115234,97.9800033569336,97.56999969482422,97.91999816894531,97.91999816894531,270011
2024-03-19 12:30:00,97.94000244140625,97.94999694824219,97.70999908447266,97.7699966430664,97.7699966430664,163586
2024-03-19 13:00:00,97.7699966430664,97.83000183105469,97.6500015258789,97.7300033569336,97.7300033569336,189445
2024-03-19 13:30:00,97.73500061035156,97.77999877929688,97.68000030517578,97.76000213623047,97.76000213623047,151715
2024-03-19 14:00:00,97.76000213623047,97.94000244140625,97.73999786376953,97.91999816894531,97.91999816894531,207341
2024-03-19 14:30:00,97.92500305175781,97.94999694824219,97.83000183105469,97.89250183105469,97.89250183105469,247842
2024-03-19 15:00:00,97.8949966430664,98.01000213623047,97.80000305175781,97.83999633789062,97.83999633789062,330321
2024-03-19 15:30:00,97.83999633789062,98.47000122070312,97.79000091552734,98.43000030517578,98.43000030517578,1186974
2024-03-20 09:30:00,98.4800033569336,98.5999984741211,97.7300033569336,98.30000305175781,98.30000305175781,284763
2024-03-20 10:00:00,98.27999877929688,98.30000305175781,97.79000091552734,97.95500183105469,97.95500183105469,239323
2024-03-20 10:30:00,97.94999694824219,97.97000122070312,97.7300033569336,97.95999908447266,97.95999908447266,199102
2024-03-20 11:00:00,97.95999908447266,98.0,97.76000213623047,97.97090148925781,97.97090148925781,184147
2024-03-20 11:30:00,97.97000122070312,98.0999984741211,97.875,98.06500244140625,98.06500244140625,227452
2024-03-20 12:00:00,98.05999755859375,98.16999816894531,98.01000213623047,98.0199966430664,98.0199966430664,131733
2024-03-20 12:30:00,98.0199966430664,98.0999984741211,97.91999816894531,98.08999633789062,98.08999633789062,144169
2024-03-20 13:00:00,98.0999984741211,98.0999984741211,97.8949966430664,97.93000030517578,97.93000030517578,119488
2024-03-20 13:30:00,97.91999816894531,98.0999984741211,97.83000183105469,98.05500030517578,98.05500030517578,151073
2024-03-20 14:00:00,98.05999755859375,98.38999938964844,97.95999908447266,98.30999755859375,98.30999755859375,277812
2024-03-20 14:30:00,98.31999969482422,98.41999816894531,98.12000274658203,98.29000091552734,98.29000091552734,225250
2024-03-20 15:00:00,98.30999755859375,98.38500213623047,98.16999816894531,98.30500030517578,98.30500030517578,224335
2024-03-20 15:30:00,98.30000305175781,98.87999725341797,98.22000122070312,98.86000061035156,98.86000061035156,1253943
2024-03-21 09:30:00,98.80000305175781,99.125,98.54000091552734,99.08000183105469,99.08000183105469,401007
2024-03-21 10:00:00,99.06999969482422,99.2300033569336,98.9000015258789,99.19000244140625,99.19000244140625,314786
2024-03-21 10:30:00,99.20999908447266,99.48999786376953,99.16999816894531,99.28500366210938,99.28500366210938,395471
2024-03-21 11:00:00,99.26000213623047,99.3499984741211,99.13999938964844,99.23999786376953,99.23999786376953,219993
2024-03-21 11:30:00,99.23999786376953,99.43000030517578,99.1500015258789,99.26000213623047,99.26000213623047,199776
2024-03-21 12:00:00,99.2699966430664,99.27999877929688,99.0999984741211,99.12999725341797,99.12999725341797,156496
2024-03-21 12:30:00,99.13999938964844,99.20999908447266,99.05999755859375,99.19000244140625,99.19000244140625,144072
2024-03-21 13:00:00,99.19000244140625,99.19499969482422,99.08999633789062,99.15499877929688,99.15499877929688,121695
2024-03-21 13:30:00,99.1500015258789,99.34500122070312,99.08000183105469,99.23999786376953,99.23999786376953,142701
2024-03-21 14:00:00,99.23999786376953,99.43000030517578,99.18000030517578,99.3550033569336,99.3550033569336,158031
2024-03-21 14:30:00,99.3550033569336,99.44999694824219,99.2300033569336,99.41010284423828,99.41010284423828,180234
2024-03-21 15:00:00,99.41999816894531,99.5999984741211,99.12999725341797,99.19999694824219,99.19999694824219,328547
2024-03-21 15:30:00,99.19000244140625,99.27999877929688,99.05000305175781,99.12999725341797,99.12999725341797,742472
2024-03-22 09:30:00,98.83000183105469,99.25,98.4800033569336,98.72000122070312,98.72000122070312,324226
2024-03-22 10:00:00,98.7300033569336,98.95999908447266,98.70999908447266,98.82630157470703,98.82630157470703,249676
2024-03-22 10:30:00,98.8499984741211,98.97000122070312,98.5199966430664,98.88500213623047,98.88500213623047,526066
2024-03-22 11:00:00,98.88999938964844,99.16000366210938,98.79000091552734,99.06500244140625,99.06500244140625,278663
2024-03-22 11:30:00,99.06999969482422,99.31909942626953,99.05000305175781,99.30999755859375,99.30999755859375,214716
2024-03-22 12:00:00,99.31999969482422,99.41000366210938,99.16999816894531,99.23999786376953,99.23999786376953,267928
2024-03-22 12:30:00,99.2300033569336,99.31999969482422,99.05999755859375,99.20999908447266,99.20999908447266,243596
2024-03-22 13:00:00,99.22810363769531,99.28990173339844,99.13999938964844,99.17500305175781,99.17500305175781,161615
2024-03-22 13:30:00,99.17500305175781,99.36000061035156,99.12999725341797,99.29499816894531,99.29499816894531,140052
2024-03-22 14:00:00,99.30000305175781,99.44999694824219,99.2699966430664,99.44249725341797,99.44249725341797,137959
2024-03-22 14:30:00,99.4457015991211,99.55500030517578,99.33999633789062,99.37999725341797,99.37999725341797,214259
2024-03-22 15:00:00,99.37999725341797,99.41000366210938,99.16000366210938,99.30500030517578,99.30500030517578,307789
2024-03-22 15:30:00,99.30500030517578,99.62999725341797,99.26000213623047,99.45999908447266,99.45999908447266,873789
