Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-15 09:30:00-04:00,282.94000244140625,286.4765930175781,281.76019287109375,283.9200134277344,283.9200134277344,1365807
2024-04-15 09:35:00-04:00,283.92999267578125,284.25,281.375,283.510009765625,283.510009765625,412390
2024-04-15 09:40:00-04:00,283.5899963378906,284.42999267578125,282.2300109863281,283.3599853515625,283.3599853515625,195667
2024-04-15 09:45:00-04:00,283.25,283.69000244140625,282.0899963378906,282.635009765625,282.635009765625,227261
2024-04-15 09:50:00-04:00,282.635009765625,285.20001220703125,282.3900146484375,285.0787048339844,285.0787048339844,207142
2024-04-15 09:55:00-04:00,285.1929016113281,285.55108642578125,284.2200012207031,284.5400085449219,284.5400085449219,219333
2024-04-15 10:00:00-04:00,284.4599914550781,285.20001220703125,283.1099853515625,283.3900146484375,283.3900146484375,146133
2024-04-15 10:05:00-04:00,283.29998779296875,283.4244079589844,282.1300048828125,282.42999267578125,282.42999267578125,128169
2024-04-15 10:10:00-04:00,282.2850036621094,282.3599853515625,279.8399963378906,279.8399963378906,279.8399963378906,221538
2024-04-15 10:15:00-04:00,279.8999938964844,281.760009765625,279.8800048828125,280.5,280.5,260724
2024-04-15 10:20:00-04:00,280.5,280.55999755859375,279.3800048828125,279.5299987792969,279.5299987792969,319380
2024-04-15 10:25:00-04:00,279.5899963378906,280.0899963378906,279.20001220703125,279.3800048828125,279.3800048828125,286153
2024-04-15 10:30:00-04:00,279.3800048828125,279.6400146484375,278.2300109863281,279.0060119628906,279.0060119628906,270371
2024-04-15 10:35:00-04:00,278.9100036621094,279.07000732421875,277.5799865722656,277.6000061035156,277.6000061035156,235065
2024-04-15 10:40:00-04:00,277.67999267578125,278.9081115722656,277.3999938964844,277.6700134277344,277.6700134277344,240209
2024-04-15 10:45:00-04:00,277.6499938964844,277.92999267578125,277.3399963378906,277.4700012207031,277.4700012207031,191934
2024-04-15 10:50:00-04:00,277.4700012207031,277.8399963378906,277.1300048828125,277.4599914550781,277.4599914550781,234820
2024-04-15 10:55:00-04:00,277.4200134277344,277.8854064941406,277.29998779296875,277.7699890136719,277.7699890136719,209304
2024-04-15 11:00:00-04:00,277.8399963378906,278.1300048828125,277.1549987792969,277.5899963378906,277.5899963378906,221176
2024-04-15 11:05:00-04:00,277.54998779296875,277.8299865722656,276.8599853515625,277.3599853515625,277.3599853515625,243813
2024-04-15 11:10:00-04:00,277.4200134277344,278.739990234375,277.2200012207031,278.0299987792969,278.0299987792969,239145
2024-04-15 11:15:00-04:00,278.0050048828125,278.9399108886719,277.875,278.7699890136719,278.7699890136719,140353
2024-04-15 11:20:00-04:00,278.7900085449219,278.9100036621094,278.0,278.239990234375,278.239990234375,204416
2024-04-15 11:25:00-04:00,278.30499267578125,278.455810546875,277.3999938964844,277.42498779296875,277.42498779296875,100779
2024-04-15 11:30:00-04:00,277.4700012207031,278.010009765625,277.239990234375,277.94500732421875,277.94500732421875,124437
2024-04-15 11:35:00-04:00,277.8900146484375,277.9700012207031,277.16009521484375,277.6000061035156,277.6000061035156,87570
2024-04-15 11:40:00-04:00,277.739990234375,277.7900085449219,277.17999267578125,277.625,277.625,110505
2024-04-15 11:45:00-04:00,277.6199951171875,277.7699890136719,276.55999755859375,277.2799987792969,277.2799987792969,107605
2024-04-15 11:50:00-04:00,277.3699951171875,278.3999938964844,277.2799987792969,278.3999938964844,278.3999938964844,113746
2024-04-15 11:55:00-04:00,278.3999938964844,278.5,277.8900146484375,278.2300109863281,278.2300109863281,96039
2024-04-15 12:00:00-04:00,278.2300109863281,279.1600036621094,278.1300048828125,279.1600036621094,279.1600036621094,172776
2024-04-15 12:05:00-04:00,279.18560791015625,279.989990234375,278.739990234375,279.9150085449219,279.9150085449219,205043
2024-04-15 12:10:00-04:00,279.989990234375,280.1000061035156,279.1000061035156,279.6499938964844,279.6499938964844,116577
2024-04-15 12:15:00-04:00,279.5899963378906,280.010009765625,279.0199890136719,279.0299987792969,279.0299987792969,134044
2024-04-15 12:20:00-04:00,279.0849914550781,279.3900146484375,278.3900146484375,278.8299865722656,278.8299865722656,122604
2024-04-15 12:25:00-04:00,278.739990234375,279.260009765625,278.45001220703125,279.05999755859375,279.05999755859375,109740
2024-04-15 12:30:00-04:00,279.0299987792969,279.1700134277344,278.57000732421875,278.57000732421875,278.57000732421875,152815
2024-04-15 12:35:00-04:00,278.57501220703125,279.4599914550781,278.57501220703125,278.8500061035156,278.8500061035156,141696
2024-04-15 12:40:00-04:00,278.8599853515625,279.20001220703125,278.82000732421875,279.07000732421875,279.07000732421875,160861
2024-04-15 12:45:00-04:00,279.07000732421875,279.1400146484375,278.0799865722656,278.5799865722656,278.5799865722656,98911
2024-04-15 12:50:00-04:00,278.5,279.1180114746094,278.4599914550781,279.0,279.0,50722
2024-04-15 12:55:00-04:00,278.94000244140625,279.0,278.6059875488281,278.82501220703125,278.82501220703125,58576
2024-04-15 13:00:00-04:00,278.79998779296875,279.2987060546875,278.45001220703125,279.260009765625,279.260009765625,66877
2024-04-15 13:05:00-04:00,279.260009765625,279.4599914550781,278.94000244140625,278.94000244140625,278.94000244140625,56275
2024-04-15 13:10:00-04:00,278.94000244140625,279.010009765625,278.6199951171875,278.760009765625,278.760009765625,72126
2024-04-15 13:15:00-04:00,278.7099914550781,278.9101867675781,278.17010498046875,278.239990234375,278.239990234375,85233
2024-04-15 13:20:00-04:00,278.239990234375,278.3399963378906,277.55999755859375,277.7149963378906,277.7149963378906,73796
2024-04-15 13:25:00-04:00,277.7149963378906,277.7795104980469,276.80999755859375,276.9100036621094,276.9100036621094,157724
2024-04-15 13:30:00-04:00,276.8500061035156,276.8999938964844,275.2699890136719,275.2699890136719,275.2699890136719,569046
2024-04-15 13:35:00-04:00,275.32000732421875,276.0,274.364990234375,274.4649963378906,274.4649963378906,228395
2024-04-15 13:40:00-04:00,274.4549865722656,275.76251220703125,274.1600036621094,274.8450012207031,274.8450012207031,220475
2024-04-15 13:45:00-04:00,274.822509765625,275.20001220703125,274.44000244140625,274.4750061035156,274.4750061035156,182148
2024-04-15 13:50:00-04:00,274.5450134277344,275.42999267578125,274.2900085449219,274.739990234375,274.739990234375,157548
2024-04-15 13:55:00-04:00,274.7650146484375,275.1650085449219,274.45001220703125,274.9100036621094,274.9100036621094,144821
2024-04-15 14:00:00-04:00,274.9150085449219,275.32000732421875,274.6499938964844,275.239990234375,275.239990234375,114379
2024-04-15 14:05:00-04:00,275.2300109863281,275.510009765625,274.8500061035156,275.1300048828125,275.1300048828125,115654
2024-04-15 14:10:00-04:00,275.1000061035156,275.20989990234375,274.44000244140625,274.6600036621094,274.6600036621094,141342
2024-04-15 14:15:00-04:00,274.6199951171875,274.7099914550781,274.1099853515625,274.4150085449219,274.4150085449219,140726
2024-04-15 14:20:00-04:00,274.5,274.70001220703125,274.04998779296875,274.2250061035156,274.2250061035156,232803
2024-04-15 14:25:00-04:00,274.239990234375,275.1000061035156,274.11480712890625,275.010009765625,275.010009765625,167243
2024-04-15 14:30:00-04:00,274.9800109863281,275.20001220703125,274.4599914550781,274.9200134277344,274.9200134277344,116587
2024-04-15 14:35:00-04:00,274.8800048828125,275.1000061035156,274.4200134277344,274.5249938964844,274.5249938964844,93243
2024-04-15 14:40:00-04:00,274.4700012207031,274.9100036621094,273.7550048828125,273.7699890136719,273.7699890136719,176249
